date,rider_type,rides,season,year,holiday,workingday,day_of_week,weather_type,temp,feels_like,humidity,wind_speed
2011-09-29,casual,653,F,2011,N,workday,4,1,20.983348999999997,21.917792,0.699167,11.583161
2011-09-29,registered,4186,F,2011,N,workday,4,1,20.983348999999997,21.917792,0.699167,11.583161
2011-09-30,casual,830,F,2011,N,workday,5,1,18.515849,19.958714,0.6475,13.833825
2011-09-30,registered,4372,F,2011,N,workday,5,1,18.515849,19.958714,0.6475,13.833825
2011-10-01,casual,480,F,2011,N,weekend,6,2,11.27,11.248957999999998,0.75375,19.583832
2011-10-01,registered,1949,F,2011,N,weekend,6,2,11.27,11.248957999999998,0.75375,19.583832
2011-10-02,casual,616,F,2011,N,weekend,0,2,8.763349000000002,6.790921999999998,0.791667,14.874870999999999
2011-10-02,registered,2302,F,2011,N,weekend,0,2,8.763349000000002,6.790921999999998,0.791667,14.874870999999999
2011-10-03,casual,330,F,2011,N,workday,1,2,10.055848999999998,9.875036000000001,0.760833,5.5841686
2011-10-03,registered,3240,F,2011,N,workday,1,2,10.055848999999998,9.875036000000001,0.760833,5.5841686
2011-10-04,casual,486,F,2011,N,workday,2,1,14.755849000000001,15.208628000000001,0.71,13.792218
2011-10-04,registered,3970,F,2011,N,workday,2,1,14.755849000000001,15.208628000000001,0.71,13.792218
2011-10-05,casual,559,F,2011,N,workday,3,1,17.301650999999996,18.791108,0.647917,11.87575
2011-10-05,registered,4267,F,2011,N,workday,3,1,17.301650999999996,18.791108,0.647917,11.87575
2011-10-06,casual,639,F,2011,N,workday,4,1,15.225849,15.70805,0.620833,9.041917999999999
2011-10-06,registered,4126,F,2011,N,workday,4,1,15.225849,15.70805,0.620833,9.041917999999999
2011-10-07,casual,949,F,2011,N,workday,5,1,16.009151,17.290664,0.684167,1.5002439
2011-10-07,registered,4036,F,2011,N,workday,5,1,16.009151,17.290664,0.684167,1.5002439
2011-10-08,casual,2235,F,2011,N,weekend,6,1,16.518349,17.873971999999995,0.70125,3.0420814
2011-10-08,registered,3174,F,2011,N,weekend,6,1,16.518349,17.873971999999995,0.70125,3.0420814
2011-10-09,casual,2397,F,2011,N,weekend,0,1,17.419151,18.582878,0.7275,4.251150000000001
2011-10-09,registered,3114,F,2011,N,weekend,0,1,17.419151,18.582878,0.7275,4.251150000000001
2011-10-10,casual,1514,F,2011,Y,weekend,1,1,18.829151000000003,19.83305,0.73375,2.8343814
2011-10-10,registered,3603,F,2011,Y,weekend,1,1,18.829151000000003,19.83305,0.73375,2.8343814
2011-10-11,casual,667,F,2011,N,workday,2,2,18.633349000000003,20.042336,0.80875,9.583814
2011-10-11,registered,3896,F,2011,N,workday,2,2,18.633349000000003,20.042336,0.80875,9.583814
2011-10-12,casual,217,F,2011,N,workday,3,3,17.536651,18.169322,0.90625,16.62605
2011-10-12,registered,2199,F,2011,N,workday,3,3,17.536651,18.169322,0.90625,16.62605
2011-10-13,casual,290,F,2011,N,workday,4,2,19.690849,20.419064,0.896667,9.499729
2011-10-13,registered,2623,F,2011,N,workday,4,2,19.690849,20.419064,0.896667,9.499729
2011-10-14,casual,529,F,2011,N,workday,5,2,17.889151000000002,18.958550000000002,0.71625,15.000161
2011-10-14,registered,3115,F,2011,N,workday,5,2,17.889151000000002,18.958550000000002,0.71625,15.000161
2011-10-15,casual,1899,F,2011,N,weekend,6,1,15.813348999999999,16.91585,0.483333,17.291561
2011-10-15,registered,3318,F,2011,N,weekend,6,1,15.813348999999999,16.91585,0.483333,17.291561
2011-10-16,casual,1748,F,2011,N,weekend,0,1,16.048348999999998,17.208163999999996,0.486667,18.875039
2011-10-16,registered,3293,F,2011,N,weekend,0,1,16.048348999999998,17.208163999999996,0.486667,18.875039
2011-10-17,casual,713,F,2011,N,workday,1,1,17.105849,17.70785,0.579583,11.750393
2011-10-17,registered,3857,F,2011,N,workday,1,1,17.105849,17.70785,0.579583,11.750393
2011-10-18,casual,637,F,2011,N,workday,2,2,17.0275,18.499586,0.701667,7.375829
2011-10-18,registered,4111,F,2011,N,workday,2,2,17.0275,18.499586,0.701667,7.375829
2011-10-19,casual,254,F,2011,N,workday,3,3,17.461733,17.913967999999997,0.895217,16.303713
2011-10-19,registered,2170,F,2011,N,workday,3,3,17.461733,17.913967999999997,0.895217,16.303713
2011-10-20,casual,471,F,2011,N,workday,4,1,14.364151,14.790650000000003,0.63625,28.292425
2011-10-20,registered,3724,F,2011,N,workday,4,1,14.364151,14.790650000000003,0.63625,28.292425
2011-10-21,casual,676,F,2011,N,workday,5,1,12.092500000000001,11.957335999999998,0.574167,14.833532
2011-10-21,registered,3628,F,2011,N,workday,5,1,12.092500000000001,11.957335999999998,0.574167,14.833532
2011-10-22,casual,1499,F,2011,N,weekend,6,1,11.857499999999998,12.082472,0.629167,6.2086689
2011-10-22,registered,2809,F,2011,N,weekend,6,1,11.857499999999998,12.082472,0.629167,6.2086689
2011-10-23,casual,1619,F,2011,N,weekend,0,1,11.818349000000001,11.873978000000001,0.74125,6.6673375
2011-10-23,registered,2762,F,2011,N,weekend,0,1,11.818349000000001,11.873978000000001,0.74125,6.6673375
2011-10-24,casual,699,F,2011,N,workday,1,1,13.776651000000001,14.166422,0.772083,7.959064
2011-10-24,registered,3488,F,2011,N,workday,1,1,13.776651000000001,14.166422,0.772083,7.959064
2011-10-25,casual,695,F,2011,N,workday,2,1,14.168349,14.582749999999997,0.622917,11.166086
2011-10-25,registered,3992,F,2011,N,workday,2,1,14.168349,14.582749999999997,0.622917,11.166086
2011-10-26,casual,404,F,2011,N,workday,3,2,14.755849000000001,15.207836,0.720417,9.959014
2011-10-26,registered,3490,F,2011,N,workday,3,2,14.755849000000001,15.207836,0.720417,9.959014
2011-10-27,casual,240,F,2011,N,workday,4,2,14.09,14.165036,0.812917,13.250121
2011-10-27,registered,2419,F,2011,N,workday,4,2,14.09,14.165036,0.812917,13.250121
2011-10-28,casual,456,F,2011,N,workday,5,2,7.549151,5.041591999999998,0.585833,15.375093
2011-10-28,registered,3291,F,2011,N,workday,5,2,7.549151,5.041591999999998,0.585833,15.375093
2011-10-29,casual,57,F,2011,N,weekend,6,3,3.945848999999999,-0.9577419999999996,0.8825,23.541857
2011-10-29,registered,570,F,2011,N,weekend,6,3,3.945848999999999,-0.9577419999999996,0.8825,23.541857
2011-10-30,casual,885,F,2011,N,weekend,0,1,7.000848999999999,5.207713999999999,0.62375,11.833339
2011-10-30,registered,2446,F,2011,N,weekend,0,1,7.000848999999999,5.207713999999999,0.62375,11.833339
2011-10-31,casual,362,F,2011,N,workday,1,1,7.98,7.5001580000000025,0.703333,7.12545
2011-10-31,registered,3307,F,2011,N,workday,1,1,7.98,7.5001580000000025,0.703333,7.12545
2011-11-01,casual,410,F,2011,N,workday,2,1,10.839151000000001,10.207808,0.68375,9.083257
2011-11-01,registered,3658,F,2011,N,workday,2,1,10.839151000000001,10.207808,0.68375,9.083257
2011-11-02,casual,370,F,2011,N,workday,3,1,9.7425,9.748778000000001,0.71875,5.5001439
2011-11-02,registered,3816,F,2011,N,workday,3,1,9.7425,9.748778000000001,0.71875,5.5001439
2011-11-03,casual,318,F,2011,N,workday,4,1,11.191651,10.790785999999997,0.702083,9.166739
2011-11-03,registered,3656,F,2011,N,workday,4,1,11.191651,10.790785999999997,0.702083,9.166739
2011-11-04,casual,470,F,2011,N,workday,5,2,10.956651,10.623871999999999,0.6225,18.209193
2011-11-04,registered,3576,F,2011,N,workday,5,2,10.956651,10.623871999999999,0.6225,18.209193
2011-11-05,casual,1156,F,2011,N,weekend,6,1,7.353349,5.374364,0.519167,12.667154
2011-11-05,registered,2770,F,2011,N,weekend,6,1,7.353349,5.374364,0.519167,12.667154
2011-11-06,casual,952,F,2011,N,weekend,0,1,8.371651,7.915628000000002,0.734583,6.1676314
2011-11-06,registered,2697,F,2011,N,weekend,0,1,8.371651,7.915628000000002,0.734583,6.1676314
2011-11-07,casual,373,F,2011,N,workday,1,1,10.565000000000001,10.457486,0.75875,3.834075
2011-11-07,registered,3662,F,2011,N,workday,1,1,10.565000000000001,10.457486,0.75875,3.834075
2011-11-08,casual,376,F,2011,N,workday,2,1,11.191651,11.208236,0.721667,4.6255125
2011-11-08,registered,3829,F,2011,N,workday,2,1,11.191651,11.208236,0.721667,4.6255125
2011-11-09,casual,305,F,2011,N,workday,3,1,10.8,10.999214000000002,0.758333,4.1671186
2011-11-09,registered,3804,F,2011,N,workday,3,1,10.8,10.999214000000002,0.758333,4.1671186
2011-11-10,casual,190,F,2011,N,workday,4,2,9.86,8.665586000000001,0.813333,12.667489000000002
2011-11-10,registered,2743,F,2011,N,workday,4,2,9.86,8.665586000000001,0.813333,12.667489000000002
2011-11-11,casual,440,F,2011,Y,weekend,5,1,7.235849,4.2499220000000015,0.44625,21.083225
2011-11-11,registered,2928,F,2011,Y,weekend,5,1,7.235849,4.2499220000000015,0.44625,21.083225
2011-11-12,casual,1275,F,2011,N,weekend,6,1,8.763349000000002,7.624171999999998,0.552917,14.208154
2011-11-12,registered,2792,F,2011,N,weekend,6,1,8.763349000000002,7.624171999999998,0.552917,14.208154
2011-11-13,casual,1004,F,2011,N,weekend,0,1,12.719151,12.4163,0.458333,18.875307
2011-11-13,registered,2713,F,2011,N,weekend,0,1,12.719151,12.4163,0.458333,18.875307
2011-11-14,casual,595,F,2011,N,workday,1,1,16.91,18.624392,0.587083,20.541932
2011-11-14,registered,3891,F,2011,N,workday,1,1,16.91,18.624392,0.587083,20.541932
2011-11-15,casual,449,F,2011,N,workday,2,2,16.91,17.500214,0.68875,13.375411
2011-11-15,registered,3746,F,2011,N,workday,2,2,16.91,17.500214,0.68875,13.375411
2011-11-16,casual,145,F,2011,N,workday,3,3,13.463349000000001,13.831208,0.93,9.167543
2011-11-16,registered,1672,F,2011,N,workday,3,3,13.463349000000001,13.831208,0.93,9.167543
2011-11-17,casual,139,F,2011,N,workday,4,2,8.058349,5.332585999999999,0.575833,20.459254
2011-11-17,registered,2914,F,2011,N,workday,4,2,8.058349,5.332585999999999,0.575833,20.459254
2011-11-18,casual,245,F,2011,N,workday,5,1,4.885849,1.9995860000000008,0.41,11.291711
2011-11-18,registered,3147,F,2011,N,workday,5,1,4.885849,1.9995860000000008,0.41,11.291711
2011-11-19,casual,943,F,2011,N,weekend,6,1,7.470848999999999,5.415878000000003,0.502083,15.041232
2011-11-19,registered,2720,F,2011,N,weekend,6,1,7.470848999999999,5.415878000000003,0.502083,15.041232
2011-11-20,casual,787,F,2011,N,weekend,0,2,13.776651000000001,14.165828000000001,0.684583,12.45865
2011-11-20,registered,2733,F,2011,N,weekend,0,2,13.776651000000001,14.165828000000001,0.684583,12.45865
2011-11-21,casual,220,F,2011,N,workday,1,3,13.032499999999999,13.374092000000001,0.91,9.249618
2011-11-21,registered,2545,F,2011,N,workday,1,3,13.032499999999999,13.374092000000001,0.91,9.249618
2011-11-22,casual,69,F,2011,N,workday,2,3,11.583349000000002,11.831936000000002,0.9625,7.959064
2011-11-22,registered,1538,F,2011,N,workday,2,3,11.583349000000002,11.831936000000002,0.9625,7.959064
2011-11-23,casual,112,F,2011,N,workday,3,2,12.719151,12.415441999999999,0.757917,22.500275
2011-11-23,registered,2454,F,2011,N,workday,3,2,12.719151,12.415441999999999,0.757917,22.500275
2011-11-24,casual,560,F,2011,Y,weekend,4,1,9.546651,8.583086000000002,0.549167,11.209368000000001
2011-11-24,registered,935,F,2011,Y,weekend,4,1,9.546651,8.583086000000002,0.549167,11.209368000000001
2011-11-25,casual,1095,F,2011,N,workday,5,1,9.625,9.124285999999998,0.64375,6.6260186
2011-11-25,registered,1697,F,2011,N,workday,5,1,9.625,9.124285999999998,0.64375,6.6260186
2011-11-26,casual,1249,F,2011,N,weekend,6,1,9.664151,9.415742000000002,0.681667,4.5841936
2011-11-26,registered,1819,F,2011,N,weekend,6,1,9.664151,9.415742000000002,0.681667,4.5841936
2011-11-27,casual,810,F,2011,N,weekend,0,1,13.580849,14.082799999999999,0.698333,13.999918
2011-11-27,registered,2261,F,2011,N,weekend,0,1,13.580849,14.082799999999999,0.698333,13.999918
2011-11-28,casual,253,F,2011,N,workday,1,1,15.663466,16.348052000000003,0.743043,9.522174
2011-11-28,registered,3614,F,2011,N,workday,1,1,15.663466,16.348052000000003,0.743043,9.522174
2011-11-29,casual,96,F,2011,N,workday,2,2,13.541650999999998,13.790750000000003,0.830833,17.292164
2011-11-29,registered,2818,F,2011,N,workday,2,2,13.541650999999998,13.790750000000003,0.830833,17.292164
2011-11-30,casual,188,F,2011,N,workday,3,1,7.275,4.540586000000001,0.613333,18.167586
2011-11-30,registered,3425,F,2011,N,workday,3,1,7.275,4.540586000000001,0.613333,18.167586
2011-12-01,casual,182,F,2011,N,workday,4,1,6.6875,4.166564000000001,0.524583,14.750586
2011-12-01,registered,3545,F,2011,N,workday,4,1,6.6875,4.166564000000001,0.524583,14.750586
2011-12-02,casual,268,F,2011,N,workday,5,1,6.765848999999999,5.874578,0.625833,6.750518
2011-12-02,registered,3672,F,2011,N,workday,5,1,6.765848999999999,5.874578,0.625833,6.750518
2011-12-03,casual,706,F,2011,N,weekend,6,1,6.060849000000001,4.499863999999999,0.612917,6.4174811
2011-12-03,registered,2908,F,2011,N,weekend,6,1,6.060849000000001,4.499863999999999,0.612917,6.4174811
2011-12-04,casual,634,F,2011,N,weekend,0,1,7.549151,7.040600000000001,0.775833,5.6252061
2011-12-04,registered,2851,F,2011,N,weekend,0,1,7.549151,7.040600000000001,0.775833,5.6252061
2011-12-05,casual,233,F,2011,N,workday,1,2,10.134151,9.99905,0.827083,4.1679561000000005
2011-12-05,registered,3578,F,2011,N,workday,1,2,10.134151,9.99905,0.827083,4.1679561000000005
2011-12-06,casual,126,F,2011,N,workday,2,3,13.7375,14.122399999999999,0.949583,15.583061
2011-12-06,registered,2468,F,2011,N,workday,2,3,13.7375,14.122399999999999,0.949583,15.583061
2011-12-07,casual,50,F,2011,N,workday,3,3,11.27,10.416235999999998,0.970417,17.833725
2011-12-07,registered,655,F,2011,N,workday,3,3,11.27,10.416235999999998,0.970417,17.833725
2011-12-08,casual,150,F,2011,N,workday,4,1,4.494150999999999,0.9579079999999998,0.58,16.083886
2011-12-08,registered,3172,F,2011,N,workday,4,1,4.494150999999999,0.9579079999999998,0.58,16.083886
2011-12-09,casual,261,F,2011,N,workday,5,1,5.669151000000001,4.9577719999999985,0.695833,5.5420189
2011-12-09,registered,3359,F,2011,N,workday,5,1,5.669151000000001,4.9577719999999985,0.695833,5.5420189
2011-12-10,casual,502,F,2011,N,weekend,6,1,4.925000000000001,1.5831920000000004,0.5075,15.625807
2011-12-10,registered,2688,F,2011,N,weekend,6,1,4.925000000000001,1.5831920000000004,0.5075,15.625807
2011-12-11,casual,377,F,2011,N,weekend,0,1,2.3791510000000002,0.708164,0.49,4.458293899999999
2011-12-11,registered,2366,F,2011,N,weekend,0,1,2.3791510000000002,0.708164,0.49,4.458293899999999
2011-12-12,casual,143,F,2011,N,workday,1,1,3.201651,1.8329360000000001,0.670833,4.251150000000001
2011-12-12,registered,3167,F,2011,N,workday,1,1,3.201651,1.8329360000000001,0.670833,4.251150000000001
2011-12-13,casual,155,F,2011,N,workday,2,1,5.277499999999998,3.875108000000001,0.59,9.41685
2011-12-13,registered,3368,F,2011,N,workday,2,1,5.277499999999998,3.875108000000001,0.59,9.41685
2011-12-14,casual,178,F,2011,N,workday,3,2,6.922499999999999,6.331892,0.66375,4.0842061
2011-12-14,registered,3562,F,2011,N,workday,3,2,6.922499999999999,6.331892,0.66375,4.0842061
2011-12-15,casual,181,F,2011,N,workday,4,2,11.857499999999998,11.207642,0.634167,17.958814
2011-12-15,registered,3528,F,2011,N,workday,4,2,11.857499999999998,11.207642,0.634167,17.958814
2011-12-16,casual,178,F,2011,N,workday,5,2,9.625,7.748450000000002,0.500417,17.458525
2011-12-16,registered,3399,F,2011,N,workday,5,2,9.625,7.748450000000002,0.500417,17.458525
2011-12-17,casual,275,F,2011,N,weekend,6,2,4.1416509999999995,0.4584860000000006,0.560833,16.292189
2011-12-17,registered,2464,F,2011,N,weekend,6,2,4.1416509999999995,0.4584860000000006,0.560833,16.292189
2011-12-18,casual,220,F,2011,N,weekend,0,1,3.201651,0.20821399999999812,0.58625,11.375193000000001
2011-12-18,registered,2211,F,2011,N,weekend,0,1,3.201651,0.20821399999999812,0.58625,11.375193000000001
2011-12-19,casual,260,F,2011,N,workday,1,1,5.003349,2.5415779999999977,0.6375,11.584031999999999
2011-12-19,registered,3143,F,2011,N,workday,1,1,5.003349,2.5415779999999977,0.6375,11.584031999999999
2011-12-20,casual,216,F,2011,N,workday,2,2,10.134151,10.165963999999999,0.595417,4.1252436
2011-12-20,registered,3534,F,2011,N,workday,2,2,10.134151,10.165963999999999,0.595417,4.1252436
2011-12-21,casual,107,W,2011,N,workday,3,2,12.131651000000002,12.249122,0.858333,14.8338
2011-12-21,registered,2553,W,2011,N,workday,3,2,12.131651000000002,12.249122,0.858333,14.8338
2011-12-22,casual,227,W,2011,N,workday,4,2,11.896651000000002,12.123986000000002,0.7575,3.1674249999999997
2011-12-22,registered,2841,W,2011,N,workday,4,2,11.896651000000002,12.123986000000002,0.7575,3.1674249999999997
2011-12-23,casual,163,W,2011,N,workday,5,1,9.546651,8.915858,0.68625,18.374482
2011-12-23,registered,2046,W,2011,N,workday,5,1,9.546651,8.915858,0.68625,18.374482
2011-12-24,casual,155,W,2011,N,weekend,6,1,6.217499999999999,3.7499719999999996,0.5425,12.750368
2011-12-24,registered,856,W,2011,N,weekend,6,1,6.217499999999999,3.7499719999999996,0.5425,12.750368
2011-12-25,casual,303,W,2011,N,weekend,0,1,4.914801000000001,2.4774260000000012,0.681304,10.391097
2011-12-25,registered,451,W,2011,N,weekend,0,1,4.914801000000001,2.4774260000000012,0.681304,10.391097
2011-12-26,casual,430,W,2011,Y,weekend,1,1,7.121732999999999,4.825310000000002,0.506957,16.044155
2011-12-26,registered,887,W,2011,Y,weekend,1,1,7.121732999999999,4.825310000000002,0.506957,16.044155
2011-12-27,casual,103,W,2011,N,workday,2,2,7.275,5.6237780000000015,0.7625,12.62615
2011-12-27,registered,1059,W,2011,N,workday,2,2,7.275,5.6237780000000015,0.7625,12.62615
2011-12-28,casual,255,W,2011,N,workday,3,1,6.05911,2.4782839999999986,0.50391300000000006,19.695386999999997
2011-12-28,registered,2047,W,2011,N,workday,3,1,6.05911,2.4782839999999986,0.50391300000000006,19.695386999999997
2011-12-29,casual,254,W,2011,N,workday,4,1,3.6716510000000007,1.4168720000000015,0.574167,8.000604000000001
2011-12-29,registered,2169,W,2011,N,workday,4,1,3.6716510000000007,1.4168720000000015,0.574167,8.000604000000001
2011-12-30,casual,491,W,2011,N,workday,5,1,6.648349000000001,5.041591999999998,0.636667,9.000579
2011-12-30,registered,2508,W,2011,N,workday,5,1,6.648349000000001,5.041591999999998,0.636667,9.000579
2011-12-31,casual,665,W,2011,N,weekend,6,1,11.27,11.331986,0.615833,14.750318
2011-12-31,registered,1820,W,2011,N,weekend,6,1,11.27,11.331986,0.615833,14.750318
2012-01-01,casual,686,W,2012,N,weekend,0,1,9.39,8.790986,0.6925,12.875189
2012-01-01,registered,1608,W,2012,N,weekend,0,1,9.39,8.790986,0.6925,12.875189
2012-01-02,casual,244,W,2012,Y,weekend,1,1,4.833020999999999,0.6520639999999993,0.381304,22.087555
2012-01-02,registered,1707,W,2012,Y,weekend,1,1,4.833020999999999,0.6520639999999993,0.381304,22.087555
2012-01-03,casual,89,W,2012,N,workday,2,1,-0.9500000000000002,-7.665850000000001,0.44125,24.499957000000002
2012-01-03,registered,2147,W,2012,N,workday,2,1,-0.9500000000000002,-7.665850000000001,0.44125,24.499957000000002
2012-01-04,casual,95,W,2012,N,workday,3,2,-2.9475,-8.123758,0.414583,12.3749
2012-01-04,registered,2273,W,2012,N,workday,3,2,-2.9475,-8.123758,0.414583,12.3749
2012-01-05,casual,140,W,2012,N,workday,4,1,4.494150999999999,2.3751919999999984,0.524167,8.709128999999999
2012-01-05,registered,3132,W,2012,N,workday,4,1,4.494150999999999,2.3751919999999984,0.524167,8.709128999999999
2012-01-06,casual,307,W,2012,N,workday,5,1,7.705848999999999,6.457622000000001,0.542083,11.249836
2012-01-06,registered,3791,W,2012,N,workday,5,1,7.705848999999999,6.457622000000001,0.542083,11.249836
2012-01-07,casual,1070,W,2012,N,weekend,6,1,10.486650999999998,9.791414,0.531667,11.708786
2012-01-07,registered,3451,W,2012,N,weekend,6,1,10.486650999999998,9.791414,0.531667,11.708786
2012-01-08,casual,599,W,2012,N,weekend,0,1,7.862500000000001,6.457028000000001,0.465,12.833314
2012-01-08,registered,2826,W,2012,N,weekend,0,1,7.862500000000001,6.457028000000001,0.465,12.833314
2012-01-09,casual,106,W,2012,N,workday,1,2,2.5358490000000007,0.33361400000000074,0.701667,6.6263000000000005
2012-01-09,registered,2270,W,2012,N,workday,1,2,2.5358490000000007,0.33361400000000074,0.701667,6.6263000000000005
2012-01-10,casual,173,W,2012,N,workday,2,1,6.508712000000001,5.042515999999999,0.646522,12.565984
2012-01-10,registered,3425,W,2012,N,workday,2,1,6.508712000000001,5.042515999999999,0.646522,12.565984
2012-01-11,casual,92,W,2012,N,workday,3,2,4.885849,2.6661859999999997,0.8475,8.791807
2012-01-11,registered,2085,W,2012,N,workday,3,2,4.885849,2.6661859999999997,0.8475,8.791807
2012-01-12,casual,269,W,2012,N,workday,4,2,9.9775,9.207908,0.802917,12.124789
2012-01-12,registered,3828,W,2012,N,workday,4,2,9.9775,9.207908,0.802917,12.124789
2012-01-13,casual,174,W,2012,N,workday,5,1,4.885849,0.4578920000000011,0.5075,25.333236
2012-01-13,registered,3040,W,2012,N,workday,5,1,4.885849,0.4578920000000011,0.5075,25.333236
2012-01-14,casual,333,W,2012,N,weekend,6,1,0.4599999999999991,-3.916257999999999,0.4575,12.541260999999999
2012-01-14,registered,2160,W,2012,N,weekend,6,1,0.4599999999999991,-3.916257999999999,0.4575,12.541260999999999
2012-01-15,casual,284,W,2012,N,weekend,0,1,-0.16665099999999988,-5.332750000000001,0.419167,16.834286
2012-01-15,registered,2027,W,2012,N,weekend,0,1,-0.16665099999999988,-5.332750000000001,0.419167,16.834286
2012-01-16,casual,217,W,2012,Y,weekend,1,1,0.9299999999999997,-3.4162420000000004,0.5225,15.500986000000001
2012-01-16,registered,2081,W,2012,Y,weekend,1,1,0.9299999999999997,-3.4162420000000004,0.5225,15.500986000000001
2012-01-17,casual,127,W,2012,N,workday,2,2,9.533021000000002,8.042348,0.716087,23.39171
2012-01-17,registered,2808,W,2012,N,workday,2,2,9.533021000000002,8.042348,0.716087,23.39171
2012-01-18,casual,109,W,2012,N,workday,3,1,6.2566510000000015,2.1667640000000006,0.443333,27.833743
2012-01-18,registered,3267,W,2012,N,workday,3,1,6.2566510000000015,2.1667640000000006,0.443333,27.833743
2012-01-19,casual,130,W,2012,N,workday,4,1,0.9299999999999997,-3.4574919999999985,0.4975,14.750586
2012-01-19,registered,3162,W,2012,N,workday,4,1,0.9299999999999997,-3.4574919999999985,0.4975,14.750586
2012-01-20,casual,115,W,2012,N,workday,5,2,2.2225,-1.4167720000000017,0.45,13.58425
2012-01-20,registered,3048,W,2012,N,workday,5,2,2.2225,-1.4167720000000017,0.45,13.58425
2012-01-21,casual,67,W,2012,N,weekend,6,2,0.14665099999999853,-4.45825,0.83125,14.917014
2012-01-21,registered,1234,W,2012,N,weekend,6,2,0.14665099999999853,-4.45825,0.83125,14.917014
2012-01-22,casual,196,W,2012,N,weekend,0,2,-0.3624999999999998,-5.291499999999999,0.79625,13.375746000000001
2012-01-22,registered,1781,W,2012,N,weekend,0,2,-0.3624999999999998,-5.291499999999999,0.79625,13.375746000000001
2012-01-23,casual,145,W,2012,N,workday,1,2,2.2616510000000005,0.041827999999998866,0.91125,7.417436
2012-01-23,registered,2287,W,2012,N,workday,1,2,2.2616510000000005,0.041827999999998866,0.91125,7.417436
2012-01-24,casual,439,W,2012,N,workday,2,1,8.0975,7.041127999999997,0.835833,8.292389
2012-01-24,registered,3900,W,2012,N,workday,2,1,8.0975,7.041127999999997,0.835833,8.292389
2012-01-25,casual,467,W,2012,N,workday,3,1,5.825849,3.4581860000000013,0.64375,10.791756999999999
2012-01-25,registered,3803,W,2012,N,workday,3,1,5.825849,3.4581860000000013,0.64375,10.791756999999999
2012-01-26,casual,244,W,2012,N,workday,4,2,8.058349,7.499299999999998,0.769583,4.9175186
2012-01-26,registered,3831,W,2012,N,workday,4,2,8.058349,7.499299999999998,0.769583,4.9175186
2012-01-27,casual,269,W,2012,N,workday,5,2,11.974999999999998,11.415278,0.74125,22.958689
2012-01-27,registered,3187,W,2012,N,workday,5,2,11.974999999999998,11.415278,0.74125,22.958689
2012-01-28,casual,775,W,2012,N,weekend,6,1,6.844150999999998,5.541013999999997,0.543333,14.125542999999999
2012-01-28,registered,3248,W,2012,N,weekend,6,1,6.844150999999998,5.541013999999997,0.543333,14.125542999999999
2012-01-29,casual,558,W,2012,N,weekend,0,1,5.277499999999998,1.9995860000000008,0.31125,16.08335
2012-01-29,registered,2685,W,2012,N,weekend,0,1,5.277499999999998,1.9995860000000008,0.31125,16.08335
2012-01-30,casual,126,W,2012,N,workday,1,1,4.650848999999999,1.3332499999999996,0.400833,14.458064
2012-01-30,registered,3498,W,2012,N,workday,1,1,4.650848999999999,1.3332499999999996,0.400833,14.458064
2012-01-31,casual,324,W,2012,N,workday,2,1,10.330000000000002,9.166922,0.416667,17.541739
2012-01-31,registered,4185,W,2012,N,workday,2,1,10.330000000000002,9.166922,0.416667,17.541739
2012-02-01,casual,304,W,2012,N,workday,3,1,14.050849,14.791508,0.507917,12.667489000000002
2012-02-01,registered,4275,W,2012,N,workday,3,1,14.050849,14.791508,0.507917,12.667489000000002
2012-02-02,casual,190,W,2012,N,workday,4,2,10.760849,10.332086,0.672917,12.541528999999999
2012-02-02,registered,3571,W,2012,N,workday,4,2,10.760849,10.332086,0.672917,12.541528999999999
2012-02-03,casual,310,W,2012,N,workday,5,1,6.726650999999999,4.416836,0.526667,11.959232
2012-02-03,registered,3841,W,2012,N,workday,5,1,6.726650999999999,4.416836,0.526667,11.959232
2012-02-04,casual,384,W,2012,N,weekend,6,2,4.415849,1.9998499999999986,0.779583,8.167032
2012-02-04,registered,2448,W,2012,N,weekend,6,2,4.415849,1.9998499999999986,0.779583,8.167032
2012-02-05,casual,318,W,2012,N,weekend,0,2,4.494150999999999,1.4583860000000008,0.687917,11.791732000000001
2012-02-05,registered,2629,W,2012,N,weekend,0,2,4.494150999999999,1.4583860000000008,0.687917,11.791732000000001
2012-02-06,casual,206,W,2012,N,workday,1,1,5.282622999999999,3.564116000000002,0.622174,10.304599999999999
2012-02-06,registered,3578,W,2012,N,workday,1,1,5.282622999999999,3.564116000000002,0.622174,10.304599999999999
2012-02-07,casual,199,W,2012,N,workday,2,1,8.645849000000002,7.832863999999997,0.49625,9.874393000000001
2012-02-07,registered,4176,W,2012,N,workday,2,1,8.645849000000002,7.832863999999997,0.49625,9.874393000000001
2012-02-08,casual,109,W,2012,N,workday,3,2,4.063348999999999,1.583786,0.722917,8.959307
2012-02-08,registered,2693,W,2012,N,workday,3,2,4.063348999999999,1.583786,0.722917,8.959307
2012-02-09,casual,163,W,2012,N,workday,4,1,4.455,1.291208000000001,0.562083,13.000478999999999
2012-02-09,registered,3667,W,2012,N,workday,4,1,4.455,1.291208000000001,0.562083,13.000478999999999
2012-02-10,casual,227,W,2012,N,workday,5,2,5.1991510000000005,3.374828000000001,0.54,7.834243000000001
2012-02-10,registered,3604,W,2012,N,workday,5,2,5.1991510000000005,3.374828000000001,0.54,7.834243000000001
